"","ABA.test.Producto","NO","SI"
"635","EQUIPO CONTRATISTA",100,0
"636","EQUIPO CONTRATISTA",100,0
"637","EQUIPO CONTRATISTA",100,0
"638","EQUIPO CONTRATISTA",100,0
"639","EQUIPO CONTRATISTA",100,0
"640","EQUIPO CONTRATISTA",100,0
"641","EQUIPO CONTRATISTA",100,0
"642","EQUIPO CONTRATISTA",100,0
"643","EQUIPO CONTRATISTA",100,0
"644","EQUIPO CONTRATISTA",100,0
"645","EQUIPO CONTRATISTA",100,0
"646","EQUIPO CONTRATISTA",100,0
"647","EQUIPO CONTRATISTA",100,0
"648","EQUIPO CONTRATISTA",100,0
"649","EQUIPO CONTRATISTA",100,0
"650","EQUIPO CONTRATISTA",100,0
"651","EQUIPO CONTRATISTA",100,0
"652","EQUIPO CONTRATISTA",100,0
"653","EQUIPO CONTRATISTA",100,0
"654","EQUIPO CONTRATISTA",100,0
"655","EQUIPO CONTRATISTA",100,0
"656","EQUIPO CONTRATISTA",100,0
"657","EQUIPO CONTRATISTA",100,0
"658","EQUIPO CONTRATISTA",100,0
"659","EQUIPO CONTRATISTA",100,0
"660","EQUIPO CONTRATISTA",100,0
"661","EQUIPO CONTRATISTA",100,0
"662","EQUIPO CONTRATISTA",100,0
"663","EQUIPO CONTRATISTA",100,0
"664","EQUIPO CONTRATISTA",100,0
"665","EQUIPO CONTRATISTA",100,0
"666","EQUIPO CONTRATISTA",100,0
"667","EQUIPO CONTRATISTA",100,0
"668","EQUIPO CONTRATISTA",100,0
"669","EQUIPO CONTRATISTA",100,0
"670","EQUIPO CONTRATISTA",100,0
"671","EQUIPO CONTRATISTA",100,0
"672","EQUIPO CONTRATISTA",100,0
"673","EQUIPO CONTRATISTA",100,0
"674","EQUIPO CONTRATISTA",100,0
"675","EQUIPO CONTRATISTA",100,0
"676","EQUIPO CONTRATISTA",100,0
"677","EQUIPO CONTRATISTA",100,0
"678","EQUIPO CONTRATISTA",100,0
"679","EQUIPO CONTRATISTA",100,0
"680","EQUIPO CONTRATISTA",100,0
"681","EQUIPO CONTRATISTA",100,0
"682","EQUIPO CONTRATISTA",100,0
"683","EQUIPO CONTRATISTA",100,0
"684","EQUIPO CONTRATISTA",100,0
"685","EQUIPO CONTRATISTA",100,0
"686","EQUIPO CONTRATISTA",100,0
"687","EQUIPO CONTRATISTA",100,0
"688","EQUIPO CONTRATISTA",100,0
"689","EQUIPO CONTRATISTA",100,0
"690","EQUIPO CONTRATISTA",100,0
"691","EQUIPO CONTRATISTA",100,0
"692","EQUIPO CONTRATISTA",100,0
"693","EQUIPO CONTRATISTA",100,0
"694","EQUIPO CONTRATISTA",100,0
"695","EQUIPO CONTRATISTA",100,0
"696","EQUIPO CONTRATISTA",100,0
"697","EQUIPO CONTRATISTA",100,0
"698","EQUIPO CONTRATISTA",100,0
"699","EQUIPO CONTRATISTA",100,0
"700","EQUIPO CONTRATISTA",100,0
"701","EQUIPO CONTRATISTA",100,0
"702","EQUIPO CONTRATISTA",100,0
"703","EQUIPO CONTRATISTA",100,0
"704","EQUIPO CONTRATISTA",100,0
"705","EQUIPO CONTRATISTA",100,0
"706","EQUIPO CONTRATISTA",100,0
"707","EQUIPO CONTRATISTA",100,0
"708","EQUIPO CONTRATISTA",100,0
"709","EQUIPO CONTRATISTA",100,0
"710","EQUIPO CONTRATISTA",100,0
"711","EQUIPO CONTRATISTA",100,0
"712","EQUIPO CONTRATISTA",100,0
"713","EQUIPO CONTRATISTA",100,0
"714","EQUIPO CONTRATISTA",100,0
"715","EQUIPO CONTRATISTA",100,0
"716","EQUIPO CONTRATISTA",100,0
"717","ABASEGURO EMPRESARIAL",100,0
"718","EQUIPO CONTRATISTA",100,0
"719","EQUIPO CONTRATISTA",100,0
"720","EQUIPO CONTRATISTA",100,0
"721","EQUIPO CONTRATISTA",100,0
"722","EQUIPO CONTRATISTA",100,0
"723","EQUIPO CONTRATISTA",100,0
"724","EQUIPO CONTRATISTA",100,0
"725","EQUIPO CONTRATISTA",100,0
"726","EQUIPO CONTRATISTA",100,0
"727","EQUIPO CONTRATISTA",100,0
"728","EQUIPO CONTRATISTA",100,0
"729","EQUIPO CONTRATISTA",100,0
"730","EQUIPO CONTRATISTA",100,0
"731","EQUIPO CONTRATISTA",100,0
"732","EQUIPO CONTRATISTA",100,0
"733","EQUIPO CONTRATISTA",100,0
"734","EQUIPO CONTRATISTA",100,0
"735","EQUIPO CONTRATISTA",100,0
"736","EQUIPO CONTRATISTA",100,0
"737","EQUIPO CONTRATISTA",100,0
"738","EQUIPO CONTRATISTA",100,0
"739","EQUIPO CONTRATISTA",100,0
"740","EQUIPO CONTRATISTA",100,0
"741","EQUIPO CONTRATISTA",100,0
"742","EQUIPO CONTRATISTA",100,0
"743","EQUIPO CONTRATISTA",100,0
"744","EQUIPO CONTRATISTA",100,0
"745","EQUIPO CONTRATISTA",100,0
"746","EQUIPO CONTRATISTA",100,0
"747","EQUIPO CONTRATISTA",100,0
"748","EQUIPO CONTRATISTA",100,0
"749","EQUIPO CONTRATISTA",100,0
"750","EQUIPO CONTRATISTA",100,0
"751","EQUIPO CONTRATISTA",100,0
"752","EQUIPO CONTRATISTA",100,0
"753","EQUIPO CONTRATISTA",100,0
"754","EQUIPO CONTRATISTA",100,0
"755","EQUIPO CONTRATISTA",100,0
"756","EQUIPO CONTRATISTA",100,0
"757","EQUIPO CONTRATISTA",100,0
"758","EQUIPO CONTRATISTA",100,0
"759","EQUIPO CONTRATISTA",100,0
"760","EQUIPO CONTRATISTA",100,0
"761","EQUIPO CONTRATISTA",100,0
"762","EQUIPO CONTRATISTA",100,0
"763","EQUIPO CONTRATISTA",100,0
"764","EQUIPO CONTRATISTA",100,0
"765","EQUIPO CONTRATISTA",100,0
"766","EQUIPO CONTRATISTA",100,0
"767","EQUIPO CONTRATISTA",100,0
"768","EQUIPO CONTRATISTA",100,0
"769","EQUIPO CONTRATISTA",100,0
"770","EQUIPO CONTRATISTA",100,0
"771","EQUIPO CONTRATISTA",100,0
"772","EQUIPO CONTRATISTA",100,0
"773","EQUIPO CONTRATISTA",100,0
"774","EQUIPO CONTRATISTA",100,0
"775","EQUIPO CONTRATISTA",100,0
"776","EQUIPO CONTRATISTA",100,0
"777","EQUIPO CONTRATISTA",100,0
"778","EQUIPO CONTRATISTA",100,0
"779","EQUIPO CONTRATISTA",100,0
"780","EQUIPO CONTRATISTA",100,0
"781","EQUIPO CONTRATISTA",100,0
"782","EQUIPO CONTRATISTA",100,0
"783","EQUIPO CONTRATISTA",100,0
"784","EQUIPO CONTRATISTA",100,0
"785","EQUIPO CONTRATISTA",100,0
"786","EQUIPO CONTRATISTA",100,0
"787","EQUIPO CONTRATISTA",100,0
"788","EQUIPO CONTRATISTA",100,0
"789","EQUIPO CONTRATISTA",100,0
"790","EQUIPO CONTRATISTA",100,0
"791","EQUIPO CONTRATISTA",100,0
"792","EQUIPO CONTRATISTA",100,0
"793","EQUIPO CONTRATISTA",100,0
"794","EQUIPO CONTRATISTA",100,0
"795","EQUIPO CONTRATISTA",100,0
"796","EQUIPO CONTRATISTA",100,0
"797","EQUIPO CONTRATISTA",100,0
"798","EQUIPO CONTRATISTA",100,0
"799","EQUIPO CONTRATISTA",100,0
"800","EQUIPO CONTRATISTA",100,0
"801","EQUIPO CONTRATISTA",100,0
"802","EQUIPO CONTRATISTA",100,0
"803","EQUIPO CONTRATISTA",100,0
"804","EQUIPO CONTRATISTA",100,0
"805","EQUIPO CONTRATISTA",100,0
"806","EQUIPO CONTRATISTA",100,0
"807","ABASEGURO EMPRESARIAL",100,0
"808","EQUIPO CONTRATISTA",100,0
"809","EQUIPO CONTRATISTA",100,0
"810","EQUIPO CONTRATISTA",100,0
"811","EQUIPO CONTRATISTA",100,0
"812","EQUIPO CONTRATISTA",100,0
"813","EQUIPO CONTRATISTA",100,0
"814","EQUIPO CONTRATISTA",100,0
"815","EQUIPO CONTRATISTA",100,0
"816","EQUIPO CONTRATISTA",100,0
"817","EQUIPO CONTRATISTA",100,0
"818","EQUIPO CONTRATISTA",100,0
"819","EQUIPO CONTRATISTA",100,0
"820","EQUIPO CONTRATISTA",100,0
"821","EQUIPO CONTRATISTA",100,0
"822","EQUIPO CONTRATISTA",100,0
"823","EQUIPO CONTRATISTA",100,0
"824","EQUIPO CONTRATISTA",100,0
"825","EQUIPO CONTRATISTA",100,0
"826","EQUIPO CONTRATISTA",100,0
"827","EQUIPO CONTRATISTA",100,0
"828","EQUIPO CONTRATISTA",100,0
"829","EQUIPO CONTRATISTA",100,0
"830","EQUIPO CONTRATISTA",100,0
"831","EQUIPO CONTRATISTA",100,0
"832","EQUIPO CONTRATISTA",100,0
"833","EQUIPO CONTRATISTA",100,0
"834","EQUIPO CONTRATISTA",100,0
"835","EQUIPO CONTRATISTA",100,0
"836","EQUIPO CONTRATISTA",100,0
"837","EQUIPO CONTRATISTA",100,0
"838","EQUIPO CONTRATISTA",100,0
"839","EQUIPO CONTRATISTA",100,0
"840","EQUIPO CONTRATISTA",100,0
"841","EQUIPO CONTRATISTA",100,0
"842","EQUIPO CONTRATISTA",100,0
"843","EQUIPO CONTRATISTA",100,0
"844","EQUIPO CONTRATISTA",100,0
"845","EQUIPO CONTRATISTA",100,0
"846","EQUIPO CONTRATISTA",100,0
"847","EQUIPO CONTRATISTA",100,0
"848","EQUIPO CONTRATISTA",100,0
"849","EQUIPO CONTRATISTA",100,0
"850","EQUIPO CONTRATISTA",100,0
"851","EQUIPO CONTRATISTA",100,0
"852","EQUIPO CONTRATISTA",100,0
"853","EQUIPO CONTRATISTA",100,0
"854","EQUIPO CONTRATISTA",100,0
"855","EQUIPO CONTRATISTA",100,0
"856","EQUIPO CONTRATISTA",100,0
"857","EQUIPO CONTRATISTA",100,0
"858","EQUIPO CONTRATISTA",100,0
"859","EQUIPO CONTRATISTA",100,0
"860","EQUIPO CONTRATISTA",100,0
"861","EQUIPO CONTRATISTA",100,0
"862","EQUIPO CONTRATISTA",100,0
"863","EQUIPO CONTRATISTA",100,0
"864","EQUIPO CONTRATISTA",100,0
"865","EQUIPO CONTRATISTA",100,0
"866","EQUIPO CONTRATISTA",100,0
"867","EQUIPO CONTRATISTA",100,0
"868","EQUIPO CONTRATISTA",100,0
"869","EQUIPO CONTRATISTA",100,0
"870","EQUIPO CONTRATISTA",100,0
"871","EQUIPO CONTRATISTA",100,0
"872","EQUIPO CONTRATISTA",100,0
"873","EQUIPO CONTRATISTA",100,0
"874","EQUIPO CONTRATISTA",100,0
"875","EQUIPO CONTRATISTA",100,0
"876","EQUIPO CONTRATISTA",100,0
"877","EQUIPO CONTRATISTA",100,0
"878","EQUIPO CONTRATISTA",100,0
"879","EQUIPO CONTRATISTA",100,0
"880","EQUIPO CONTRATISTA",100,0
"881","EQUIPO CONTRATISTA",100,0
"882","EQUIPO CONTRATISTA",100,0
"883","EQUIPO CONTRATISTA",100,0
"884","EQUIPO CONTRATISTA",100,0
"885","EQUIPO CONTRATISTA",100,0
"886","EQUIPO CONTRATISTA",100,0
"887","EQUIPO CONTRATISTA",100,0
"888","EQUIPO CONTRATISTA",100,0
"889","EQUIPO CONTRATISTA",100,0
"890","EQUIPO CONTRATISTA",100,0
"891","EQUIPO CONTRATISTA",100,0
"892","EQUIPO CONTRATISTA",100,0
"893","EQUIPO CONTRATISTA",100,0
"894","EQUIPO CONTRATISTA",100,0
"895","EQUIPO CONTRATISTA",100,0
"896","EQUIPO CONTRATISTA",100,0
"897","EQUIPO CONTRATISTA",100,0
"898","EQUIPO CONTRATISTA",100,0
"899","EQUIPO CONTRATISTA",100,0
"900","EQUIPO CONTRATISTA",100,0
"901","EQUIPO CONTRATISTA",100,0
"902","ABASIF: EL SEGURO DE CASA",100,0
"903","EQUIPO CONTRATISTA",100,0
"904","EQUIPO CONTRATISTA",100,0
"905","EQUIPO CONTRATISTA",100,0
"906","EQUIPO CONTRATISTA",100,0
"907","EQUIPO CONTRATISTA",100,0
"908","EQUIPO CONTRATISTA",100,0
"909","EQUIPO CONTRATISTA",100,0
"910","EQUIPO CONTRATISTA",100,0
"911","EQUIPO CONTRATISTA",100,0
"912","EQUIPO CONTRATISTA",100,0
"913","EQUIPO CONTRATISTA",100,0
"914","EQUIPO CONTRATISTA",100,0
"915","EQUIPO CONTRATISTA",100,0
"916","EQUIPO CONTRATISTA",100,0
"917","EQUIPO CONTRATISTA",100,0
"918","EQUIPO CONTRATISTA",100,0
"919","EQUIPO CONTRATISTA",100,0
"920","EQUIPO CONTRATISTA",100,0
"921","EQUIPO CONTRATISTA",100,0
"922","EQUIPO CONTRATISTA",100,0
"923","EQUIPO CONTRATISTA",100,0
"924","EQUIPO CONTRATISTA",100,0
"925","EQUIPO CONTRATISTA",100,0
"926","EQUIPO CONTRATISTA",100,0
"927","EQUIPO CONTRATISTA",100,0
"928","EQUIPO CONTRATISTA",100,0
"929","EQUIPO CONTRATISTA",100,0
"930","EQUIPO CONTRATISTA",100,0
"931","EQUIPO CONTRATISTA",100,0
"932","EQUIPO CONTRATISTA",100,0
"933","EQUIPO CONTRATISTA",100,0
"934","EQUIPO CONTRATISTA",100,0
"935","EQUIPO CONTRATISTA",100,0
"936","EQUIPO CONTRATISTA",100,0
"937","EQUIPO CONTRATISTA",100,0
"938","EQUIPO CONTRATISTA",100,0
"939","EQUIPO CONTRATISTA",100,0
"940","EQUIPO CONTRATISTA",100,0
"941","EQUIPO CONTRATISTA",100,0
"942","EQUIPO CONTRATISTA",100,0
"943","EQUIPO CONTRATISTA",100,0
"944","EQUIPO CONTRATISTA",100,0
"945","EQUIPO CONTRATISTA",100,0
"946","EQUIPO CONTRATISTA",100,0
"947","EQUIPO CONTRATISTA",100,0
"948","EQUIPO CONTRATISTA",100,0
"949","EQUIPO CONTRATISTA",100,0
"950","EQUIPO CONTRATISTA",100,0
"951","EQUIPO CONTRATISTA",100,0
"952","EQUIPO CONTRATISTA",100,0
"953","EQUIPO CONTRATISTA",100,0
"954","EQUIPO CONTRATISTA",100,0
"955","EQUIPO CONTRATISTA",100,0
"956","EQUIPO CONTRATISTA",100,0
"957","EQUIPO CONTRATISTA",100,0
"958","EQUIPO CONTRATISTA",100,0
"959","EQUIPO CONTRATISTA",100,0
"960","EQUIPO CONTRATISTA",100,0
"961","EQUIPO CONTRATISTA",100,0
"962","EQUIPO CONTRATISTA",100,0
"963","EQUIPO CONTRATISTA",100,0
"964","EQUIPO CONTRATISTA",100,0
"965","EQUIPO CONTRATISTA",100,0
"966","EQUIPO CONTRATISTA",100,0
"967","EQUIPO CONTRATISTA",100,0
"968","EQUIPO CONTRATISTA",100,0
"969","EQUIPO CONTRATISTA",100,0
"970","EQUIPO CONTRATISTA",100,0
"971","EQUIPO CONTRATISTA",100,0
"972","EQUIPO CONTRATISTA",100,0
"973","EQUIPO CONTRATISTA",100,0
"974","EQUIPO CONTRATISTA",100,0
"975","EQUIPO CONTRATISTA",100,0
"976","EQUIPO CONTRATISTA",100,0
"977","EQUIPO CONTRATISTA",100,0
"978","EQUIPO CONTRATISTA",100,0
"979","EQUIPO CONTRATISTA",100,0
"980","EQUIPO CONTRATISTA",100,0
"981","EQUIPO CONTRATISTA",100,0
"982","EQUIPO CONTRATISTA",100,0
"983","EQUIPO CONTRATISTA",100,0
"984","EQUIPO CONTRATISTA",100,0
"985","EQUIPO CONTRATISTA",100,0
"986","EQUIPO CONTRATISTA",100,0
"987","EQUIPO CONTRATISTA",100,0
"988","EQUIPO CONTRATISTA",100,0
"989","EQUIPO CONTRATISTA",100,0
"990","EQUIPO CONTRATISTA",100,0
"991","EQUIPO CONTRATISTA",100,0
"992","EQUIPO CONTRATISTA",100,0
"993","EQUIPO CONTRATISTA",100,0
"994","EQUIPO CONTRATISTA",100,0
"995","EQUIPO CONTRATISTA",100,0
"996","EQUIPO CONTRATISTA",100,0
"997","EQUIPO CONTRATISTA",100,0
"998","EQUIPO CONTRATISTA",100,0
"999","EQUIPO CONTRATISTA",100,0
"1000","EQUIPO CONTRATISTA",100,0
"1001","EQUIPO CONTRATISTA",100,0
"1002","EQUIPO CONTRATISTA",100,0
"1003","EQUIPO CONTRATISTA",100,0
"1004","EQUIPO CONTRATISTA",100,0
"1005","EQUIPO CONTRATISTA",100,0
"1006","EQUIPO CONTRATISTA",100,0
"1007","EQUIPO CONTRATISTA",100,0
"1008","EQUIPO CONTRATISTA",100,0
"1009","EQUIPO CONTRATISTA",100,0
"1010","EQUIPO CONTRATISTA",100,0
"1011","EQUIPO CONTRATISTA",100,0
"1012","EQUIPO CONTRATISTA",100,0
"1013","EQUIPO CONTRATISTA",100,0
"1014","EQUIPO CONTRATISTA",100,0
"1015","EQUIPO CONTRATISTA",100,0
"1016","EQUIPO CONTRATISTA",100,0
"1017","EQUIPO CONTRATISTA",100,0
"1018","EQUIPO CONTRATISTA",100,0
"1019","EQUIPO CONTRATISTA",100,0
"1020","EQUIPO CONTRATISTA",100,0
"1021","EQUIPO CONTRATISTA",100,0
"1022","EQUIPO CONTRATISTA",100,0
"1023","EQUIPO CONTRATISTA",100,0
"1024","EQUIPO CONTRATISTA",100,0
"1025","EQUIPO CONTRATISTA",100,0
"1026","EQUIPO CONTRATISTA",100,0
"1027","EQUIPO CONTRATISTA",100,0
"1028","EQUIPO CONTRATISTA",100,0
"1029","EQUIPO CONTRATISTA",100,0
"1030","EQUIPO CONTRATISTA",100,0
"1031","EQUIPO CONTRATISTA",100,0
"1032","EQUIPO CONTRATISTA",100,0
"1033","EQUIPO CONTRATISTA",100,0
"1034","EQUIPO CONTRATISTA",100,0
"1035","EQUIPO CONTRATISTA",100,0
"1036","EQUIPO CONTRATISTA",100,0
"1037","EQUIPO CONTRATISTA",100,0
"1038","EQUIPO CONTRATISTA",100,0
"1039","EQUIPO CONTRATISTA",100,0
"1040","EQUIPO CONTRATISTA",100,0
"1041","EQUIPO CONTRATISTA",100,0
"1042","ABASIF: EL SEGURO DE CASA",100,0
"1043","INCENDIO",100,0
"1044","EQUIPO CONTRATISTA",100,0
"1045","EQUIPO CONTRATISTA",100,0
"1046","EQUIPO CONTRATISTA",100,0
"1047","EQUIPO CONTRATISTA",100,0
"1048","EQUIPO CONTRATISTA",100,0
"1049","EQUIPO CONTRATISTA",100,0
"1050","EQUIPO CONTRATISTA",100,0
"1051","EQUIPO CONTRATISTA",100,0
"1052","EQUIPO CONTRATISTA",100,0
"1053","EQUIPO CONTRATISTA",100,0
"1054","EQUIPO CONTRATISTA",100,0
"1055","EQUIPO CONTRATISTA",100,0
"1056","EQUIPO CONTRATISTA",100,0
"1057","EQUIPO CONTRATISTA",100,0
"1058","EQUIPO CONTRATISTA",100,0
"1059","EQUIPO CONTRATISTA",100,0
"1060","EQUIPO CONTRATISTA",100,0
"1061","EQUIPO CONTRATISTA",100,0
"1062","EQUIPO CONTRATISTA",100,0
"1063","EQUIPO CONTRATISTA",100,0
"1064","EQUIPO CONTRATISTA",100,0
"1065","EQUIPO CONTRATISTA",100,0
"1066","EQUIPO CONTRATISTA",100,0
"1067","EQUIPO CONTRATISTA",100,0
"1068","EQUIPO CONTRATISTA",100,0
"1069","EQUIPO CONTRATISTA",100,0
"1070","EQUIPO CONTRATISTA",100,0
"1071","EQUIPO CONTRATISTA",100,0
"1072","EQUIPO CONTRATISTA",100,0
"1073","EQUIPO CONTRATISTA",100,0
"1074","EQUIPO CONTRATISTA",100,0
"1075","EQUIPO CONTRATISTA",100,0
"1076","EQUIPO CONTRATISTA",100,0
"1077","EQUIPO CONTRATISTA",100,0
"1078","EQUIPO CONTRATISTA",100,0
"1079","EQUIPO CONTRATISTA",100,0
"1080","EQUIPO CONTRATISTA",100,0
"1081","EQUIPO CONTRATISTA",100,0
"1082","EQUIPO CONTRATISTA",100,0
"1083","EQUIPO CONTRATISTA",100,0
"1084","EQUIPO CONTRATISTA",100,0
"1085","EQUIPO CONTRATISTA",100,0
"1086","EQUIPO CONTRATISTA",100,0
"1087","EQUIPO CONTRATISTA",100,0
"1088","EQUIPO CONTRATISTA",100,0
"1089","EQUIPO CONTRATISTA",100,0
"1090","EQUIPO CONTRATISTA",100,0
"1091","EQUIPO CONTRATISTA",100,0
"1092","EQUIPO CONTRATISTA",100,0
"1093","EQUIPO CONTRATISTA",100,0
"1094","EQUIPO CONTRATISTA",100,0
"1095","EQUIPO CONTRATISTA",100,0
"1096","EQUIPO CONTRATISTA",100,0
"1097","EQUIPO CONTRATISTA",100,0
"1098","EQUIPO CONTRATISTA",100,0
"1099","EQUIPO CONTRATISTA",100,0
"1100","EQUIPO CONTRATISTA",100,0
"1101","EQUIPO CONTRATISTA",100,0
"1102","EQUIPO CONTRATISTA",100,0
"1103","EQUIPO CONTRATISTA",100,0
"1104","EQUIPO CONTRATISTA",100,0
"1105","EQUIPO CONTRATISTA",100,0
"1106","EQUIPO CONTRATISTA",100,0
"1107","EQUIPO CONTRATISTA",100,0
"1108","EQUIPO CONTRATISTA",100,0
"1109","EQUIPO CONTRATISTA",100,0
"1110","EQUIPO CONTRATISTA",100,0
"1111","EQUIPO CONTRATISTA",100,0
"1112","EQUIPO CONTRATISTA",100,0
"1113","EQUIPO CONTRATISTA",100,0
"1114","EQUIPO CONTRATISTA",100,0
"1115","EQUIPO CONTRATISTA",100,0
"1116","EQUIPO CONTRATISTA",100,0
"1117","EQUIPO CONTRATISTA",100,0
"1118","EQUIPO CONTRATISTA",100,0
"1119","EQUIPO CONTRATISTA",100,0
"1120","EQUIPO CONTRATISTA",100,0
"1121","EQUIPO CONTRATISTA",100,0
"1122","EQUIPO CONTRATISTA",100,0
"1123","EQUIPO CONTRATISTA",100,0
"1124","EQUIPO CONTRATISTA",100,0
"1125","EQUIPO CONTRATISTA",100,0
"1126","EQUIPO CONTRATISTA",100,0
"1127","EQUIPO CONTRATISTA",100,0
"1128","EQUIPO CONTRATISTA",100,0
"1129","EQUIPO CONTRATISTA",100,0
"1130","EQUIPO CONTRATISTA",100,0
"1131","EQUIPO CONTRATISTA",100,0
"1132","EQUIPO CONTRATISTA",100,0
"1133","EQUIPO CONTRATISTA",100,0
"1134","EQUIPO CONTRATISTA",100,0
"1135","EQUIPO CONTRATISTA",100,0
"1136","EQUIPO CONTRATISTA",100,0
"1137","EQUIPO CONTRATISTA",100,0
"1138","EQUIPO CONTRATISTA",100,0
"1139","EQUIPO CONTRATISTA",100,0
"1140","EQUIPO CONTRATISTA",100,0
"1141","EQUIPO CONTRATISTA",100,0
"1142","EQUIPO CONTRATISTA",100,0
"1143","EQUIPO CONTRATISTA",100,0
"1144","EQUIPO CONTRATISTA",100,0
"1145","EQUIPO CONTRATISTA",100,0
"1146","EQUIPO CONTRATISTA",100,0
"1147","EQUIPO CONTRATISTA",100,0
"1148","EQUIPO CONTRATISTA",100,0
"1149","EQUIPO CONTRATISTA",100,0
"1150","EQUIPO CONTRATISTA",100,0
"1151","EQUIPO CONTRATISTA",100,0
"1152","EQUIPO CONTRATISTA",100,0
"1153","EQUIPO CONTRATISTA",100,0
"1154","EQUIPO CONTRATISTA",100,0
"1155","EQUIPO CONTRATISTA",100,0
"1156","EQUIPO CONTRATISTA",100,0
"1157","EQUIPO CONTRATISTA",100,0
"1158","EQUIPO CONTRATISTA",100,0
"1159","EQUIPO CONTRATISTA",100,0
"1160","EQUIPO CONTRATISTA",100,0
"1161","EQUIPO CONTRATISTA",100,0
"1162","EQUIPO CONTRATISTA",100,0
"1163","EQUIPO CONTRATISTA",100,0
"1164","EQUIPO CONTRATISTA",100,0
"1165","EQUIPO CONTRATISTA",100,0
"1166","EQUIPO CONTRATISTA",100,0
"1167","EQUIPO CONTRATISTA",100,0
"1168","EQUIPO CONTRATISTA",100,0
"1169","EQUIPO CONTRATISTA",100,0
"1170","EQUIPO CONTRATISTA",100,0
"1171","EQUIPO CONTRATISTA",100,0
"1172","EQUIPO CONTRATISTA",100,0
"1173","EQUIPO CONTRATISTA",100,0
"1174","EQUIPO CONTRATISTA",100,0
"1175","EQUIPO CONTRATISTA",100,0
"1176","EQUIPO CONTRATISTA",100,0
"1177","EQUIPO CONTRATISTA",100,0
"1178","EQUIPO CONTRATISTA",100,0
"1179","EQUIPO CONTRATISTA",100,0
"1180","EQUIPO CONTRATISTA",100,0
"1181","EQUIPO CONTRATISTA",100,0
"1182","EQUIPO CONTRATISTA",100,0
"1183","EQUIPO CONTRATISTA",100,0
"1184","EQUIPO CONTRATISTA",100,0
"1185","EQUIPO CONTRATISTA",100,0
"1186","EQUIPO CONTRATISTA",100,0
"1187","EQUIPO CONTRATISTA",100,0
"1188","EQUIPO CONTRATISTA",100,0
"1189","EQUIPO CONTRATISTA",100,0
"1190","EQUIPO CONTRATISTA",100,0
"1191","EQUIPO CONTRATISTA",100,0
"1192","EQUIPO CONTRATISTA",100,0
"1193","EQUIPO CONTRATISTA",100,0
"1194","EQUIPO CONTRATISTA",100,0
"1195","EQUIPO CONTRATISTA",100,0
"1196","EQUIPO CONTRATISTA",100,0
"1197","EQUIPO CONTRATISTA",100,0
"1198","EQUIPO CONTRATISTA",100,0
"1199","EQUIPO CONTRATISTA",100,0
"1200","EQUIPO CONTRATISTA",100,0
"1201","EQUIPO CONTRATISTA",100,0
"1202","EQUIPO CONTRATISTA",100,0
"1203","EQUIPO CONTRATISTA",100,0
"1204","EQUIPO CONTRATISTA",100,0
"1205","EQUIPO CONTRATISTA",100,0
"1206","EQUIPO CONTRATISTA",100,0
"1207","EQUIPO CONTRATISTA",100,0
"1208","EQUIPO CONTRATISTA",100,0
"1209","EQUIPO CONTRATISTA",100,0
"1210","EQUIPO CONTRATISTA",100,0
"1211","EQUIPO CONTRATISTA",100,0
"1212","EQUIPO CONTRATISTA",100,0
"1213","EQUIPO CONTRATISTA",100,0
"1214","EQUIPO CONTRATISTA",100,0
"1215","EQUIPO CONTRATISTA",100,0
"1216","EQUIPO CONTRATISTA",100,0
"1217","EQUIPO CONTRATISTA",100,0
"1218","EQUIPO CONTRATISTA",100,0
"1219","EQUIPO CONTRATISTA",100,0
"1220","EQUIPO CONTRATISTA",100,0
"1221","EQUIPO CONTRATISTA",100,0
"1222","EQUIPO CONTRATISTA",100,0
"1223","EQUIPO CONTRATISTA",100,0
"1224","EQUIPO CONTRATISTA",100,0
"1225","EQUIPO CONTRATISTA",100,0
"1226","EQUIPO CONTRATISTA",100,0
"1227","EQUIPO CONTRATISTA",100,0
"1228","EQUIPO CONTRATISTA",100,0
"1229","EQUIPO CONTRATISTA",100,0
"1230","EQUIPO CONTRATISTA",100,0
"1231","EQUIPO CONTRATISTA",100,0
"1232","EQUIPO CONTRATISTA",100,0
"1233","EQUIPO CONTRATISTA",100,0
"1234","EQUIPO CONTRATISTA",100,0
"1235","EQUIPO CONTRATISTA",100,0
"1236","EQUIPO CONTRATISTA",100,0
"1237","EQUIPO CONTRATISTA",100,0
"1238","EQUIPO CONTRATISTA",100,0
"1239","EQUIPO CONTRATISTA",100,0
"1240","EQUIPO CONTRATISTA",100,0
"1241","EQUIPO CONTRATISTA",100,0
"1242","EQUIPO CONTRATISTA",100,0
"1243","EQUIPO CONTRATISTA",100,0
"1244","EQUIPO CONTRATISTA",100,0
"1245","EQUIPO CONTRATISTA",100,0
"1246","EQUIPO CONTRATISTA",100,0
"1247","EQUIPO CONTRATISTA",100,0
"1248","EQUIPO CONTRATISTA",100,0
"1249","EQUIPO CONTRATISTA",100,0
"1250","EQUIPO CONTRATISTA",100,0
"1251","EQUIPO CONTRATISTA",100,0
"1252","EQUIPO CONTRATISTA",100,0
"1253","EQUIPO CONTRATISTA",100,0
"1254","EQUIPO CONTRATISTA",100,0
"1255","EQUIPO CONTRATISTA",100,0
"1256","EQUIPO CONTRATISTA",100,0
"1257","EQUIPO CONTRATISTA",100,0
